gradient,trait_pre,st,term,statistic,trait_type,trait,trait_abr,trait_pre2,ii,chisq_perm2
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.5195659872015719,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.0541727486586025,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,5.347164226071074,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,20.438361168718817,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,45.88107331390143,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,39.848750838286996,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.7375101446680594,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,2.6619033226619795,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,3.740226816752139,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,7.1510197634580415,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.3126850844635871,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,7.285054317056313,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,4.65141323712186,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,16.31844529785224,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,2.859922585474806,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,2.3062030425298894,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,4.99453026668403,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,7.700845407835006,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,3.5739120396152924,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,7.942658515105118,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,7.804405503019737,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,1.8548893724650066,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.11711804647907052,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,8.105211027425488,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.013457776594897896,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,23.568574308000922,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,1.551230668558541,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,2.23834575191833,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,12.264912133368911,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,7.0279881942962845,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,84.98989622164072,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.1679008024924939,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,12.654502521129196,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,17.024246703069306,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,13.796505682370793,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,8.10188473736201,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,2.183685286243256,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,2.8047503729394103,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,11.014749968298991,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,2.955193826668383,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,10.593067072381823,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,11.639517603167425,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,2.186797278523131,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.2074272684104838,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,17.474033240566452,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.0074080678754955,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,2.076153322279972,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,3.7798721763799885,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,1.3366197116154301,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,16.17389420121237,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,10.33174481123303,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,6.321246736726216,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,1.8948248016514844,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,3.775923721337244,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.4764157273132419,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,1.6611339319851128,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,19.44408910117528,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,41.5775209440395,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.22362331335287391,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,18.283974279203303,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,5.409719637332596,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,5.286915115708695,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.05150860257867624,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,4.405396474722627,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,3.6676828861904665,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,5.586731048969161,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,3.1347248258988603,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,17.37433456255581,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,4.520283361065079,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.750659850037615,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.0014740593981400255,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,5.945789286325076,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,1.9106398440353303,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,10.246709462586631,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,4.482189728207823,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,2.5428717537082828,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,4.179424688283509,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,7.082987580316471,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,2.5208742021241295,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,8.916361174811746,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,5.5261519003146996e-5,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,18.68466086062657,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,75.18360455112968,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,11.504235892601043,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,45.92757876095085,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,5.458812621237581,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,1.8413632989744053,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,1.1435364091136162,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.9579659639650805,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,57.12176726182942,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,3.5098638804002746,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.12690836637297004,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.5982057332490512,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,4.933872067858275,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,1.3204597178970643,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.8491141059675902,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,5.256299890971284,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,4.383720266997737,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,4.391668877392678,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,2.540603162050756,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,35.62632110044043,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,7.32165046983764,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.7488436604219723,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.6161981367930514,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,13.026621696317394,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,1.2230443997501306,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,6.237831876879559,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.2895892855639506,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,15.42682420220168,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.12211268131274756,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,1.1426270278741006,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,3.8559223095398654,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,13.872702315885235,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,2.9582516941270103,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,9.956725989252066,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.24727900542874723,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,1.3760266404706702,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,8.396008683366976,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,1.4237194273385911,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,3.029289597298647,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,4.279166669565294,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.4995818087254772,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,28.21350176098883,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,13.257363138349447,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,2.0116694725922644,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,3.4775629171872575,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,29.361130442485642,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,7.207509586437467,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,1.287858837144796,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,58.8405006937103,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,56.09687987854118,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.8329904929780044,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,2.9682311985459062,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,24.762889994827102,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,9.603147773960513,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,3.8853527057452264,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,7.1644977996189425,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,1.1991258916232046,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,1.9869767052631473,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,8.128219867862584e-4,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,48.298356866012206,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,101.57003839845662,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,3.696746631973734,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,9.659136066684122,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,4.771542285959714,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,4.004104648090393,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,2.129136787443144,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,2.4419124649159722,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,6.33517716400408e-4,nodule,nodule_number,NN  ,"nodule
number",2,
elevation,nodule number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.34252946866902484,nodule,nodule_number,NN  ,"nodule
number",2,
