gene,Hs,Ht,Gst,Gprime_st,D,location,sequence_length,tops
btuB_2,0.32961876832844567,0.4814760508308895,0.3153994518323014,0.7153382143021598,0.4530475357247013,425,2803,0
btuD_1,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,232,985,0
btuD_12,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,31,1110,0
btuD_13,0.43584229390681,0.4956989247311828,0.12075198843094724,0.38195679796696314,0.21219822109275732,981,1803,0
btuD_14,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,1260,2754,0
btuD_15,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,855,2088,0
btuD_16,0.32961876832844567,0.4814760508308895,0.3153994518323014,0.7153382143021598,0.4530475357247013,946,1075,0
btuD_17,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,379,1513,0
btuD_18,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,34,1105,0
btuD_19,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,24,1107,0
btuD_2,0.26392961876832843,0.3819648093841642,0.309021113243762,0.6414342629482072,0.3207171314741036,405,1029,0
btuD_3,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,24,1107,0
btuD_4,0.43584229390681,0.4956989247311828,0.12075198843094724,0.38195679796696314,0.21219822109275732,981,1803,0
btuD_6,0.26392961876832843,0.3819648093841642,0.309021113243762,0.6414342629482072,0.3207171314741036,998,1164,0
caiD_1,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,475,1072,0
caiD_2,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,475,1072,0
carA_1,0.2217008797653959,0.26085043988269807,0.15008431703204084,0.3353428786737007,0.10060286360211032,1026,1206,0
carA_2,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,46,1623,0
carB_1,0.26067122841316387,0.35255783642880417,0.2606284658040666,0.5592772146319966,0.24856765094755404,561,2013,0
carD,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,18,888,0
carE,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,25,1113,0
catD,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,755,807,0
catE,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,771,891,0
catI,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,123,879,0
catJ,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,159,786,0
catM,0.26392961876832843,0.3819648093841642,0.309021113243762,0.6414342629482072,0.3207171314741036,32,939,0
cbbA,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,444,1080,0
cbbL,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,522,1461,0
cbbS,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,70,390,0
cbbX,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,783,936,0
cbf2,0.0950146627565982,0.0975073313782992,0.02556390977443729,0.05508749189890079,0.00550874918989009,393,855,0
cbpA_1,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,57,1056,0
cbpA_2,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,113,921,0
cckA_2,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,46,478,0
ccmA,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,608,624,0
ccmE,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,99,453,0
ccmH,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,69,456,0
ccoP_2,0.338872596937113,0.4472140762463344,0.24225865209471784,0.5899457861015281,0.3277476589452935,850,987,0
ccpA_2,0.4041707396546106,0.5076409253828609,0.20382553997239972,0.5683334493353088,0.347314885704911,312,1035,0
ccpA_3,0.43584229390681,0.4956989247311828,0.12075198843094724,0.38195679796696314,0.21219822109275732,844,1161,0
ccpA_6,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,426,1023,0
cdhR_1,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,336,948,0
cdhR_2,0.26392961876832843,0.3819648093841642,0.309021113243762,0.6414342629482072,0.3207171314741036,573,990,0
cdhR_3,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,16,972,0
cdhR_4,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,427,1003,0
cdhR_5,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,427,1003,0
cdhR_7,0.26067122841316387,0.35255783642880417,0.2606284658040666,0.5592772146319966,0.24856765094755404,975,993,0
cecR,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,12,705,0
cfa_1,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,226,1257,0
cfa_2,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,274,1242,0
cgtA,0.32961876832844567,0.4814760508308895,0.3153994518323014,0.7153382143021598,0.4530475357247013,792,1011,0
chaA,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,219,1086,0
cheA,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,665,2277,0
cheB_1,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,15,3486,0
cheB_2,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,167,1062,0
cheB_3,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,15,3486,0
cheB_4,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,167,1062,0
cheB_5,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,15,3486,0
cheD,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,246,576,0
cheR,0.2533724340175953,0.3266862170087975,0.22441651705565505,0.4909662215239587,0.19638648860958335,571,909,0
cheW_2,0.2774845226458129,0.2776311502117954,5.281380200695641e-4,0.00146117074050778,4.058807612521621e-4,430,468,0
chvE,0.35568589116976207,0.4056207233626587,0.123107201670884,0.3402472327545161,0.15500151714372398,582,1068,0
cimA,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,1246,1618,0
cinA,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,177,859,0
clpA,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,2253,2574,0
clpB,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,69,2847,0
clpP_2,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,288,627,0
clpP_3,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,186,618,0
clpS2,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,276,306,0
clpX,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,246,1278,0
clsA,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,558,1464,0
clsB,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,305,1654,0
clsC,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,180,1566,0
cmoA,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,108,702,0
cmoB,0.26392961876832843,0.3819648093841642,0.309021113243762,0.6414342629482072,0.3207171314741036,772,795,0
cmpD,0.2533724340175953,0.3266862170087975,0.22441651705565505,0.4909662215239587,0.19638648860958335,330,801,0
cmpR_2,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,187,942,0
cnbH_2,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,1099,1308,0
cntI,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,874,939,0
coaA_1,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,40,621,0
coaA_2,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,159,1017,0
coaBC,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,163,1206,0
coaE,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,84,585,0
cobA,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,94,841,0
cobB,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,327,1290,0
cobD,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,13,984,0
cobH,0.19928315412186376,0.1940860215053764,-0.02677746999076601,-0.06872399810416457,-0.01298119964189776,515,633,0
cobJ,0.0950146627565982,0.0975073313782992,0.02556390977443729,0.05508749189890079,0.00550874918989009,60,765,0
cobL,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,508,1191,0
cobN,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,3206,3843,0
cobO,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,281,645,0
cobP,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,453,528,0
cobT,0.2533724340175953,0.3266862170087975,0.22441651705565505,0.4909662215239587,0.19638648860958335,1707,1896,0
cobU,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,69,1017,0
cobV,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,27,789,0
codA,0.4035190615835776,0.5017595307917889,0.19579193454120433,0.5490003277613903,0.32940019665683434,225,1335,0
codA_2,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,879,1297,0
cof,0.3576409253828609,0.4677093515803195,0.23533509823045864,0.593135686470373,0.34270061884954905,1594,1713,0
comM,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,4,1544,0
comR_1,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,57,615,0
comR_2,0.429586184424894,0.48145975887911374,0.10774228478613997,0.34102593396549835,0.18188049811493248,165,612,0
comR_3,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,57,615,0
comR_4,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,232,600,0
corA_1,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,23,981,0
corA_2,0.32961876832844567,0.4814760508308895,0.3153994518323014,0.7153382143021598,0.4530475357247013,895,990,0
coxM_1,0.0950146627565982,0.0975073313782992,0.02556390977443729,0.05508749189890079,0.00550874918989009,204,946,0
coxN,0.0950146627565982,0.0975073313782992,0.02556390977443729,0.05508749189890079,0.00550874918989009,1549,1782,0
cpdA_1,0.32961876832844567,0.3481427174975562,0.05320791801207381,0.15071979638908836,0.05526392534266575,626,711,0
cpdA_2,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,669,807,0
cpdA_3,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,669,807,0
cph2,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,693,1245,0
cpnA,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,58,769,0
cpo_1,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,267,831,0
cpo_2,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,708,828,0
cpo_3,0.0950146627565982,0.0975073313782992,0.02556390977443729,0.05508749189890079,0.00550874918989009,21,1002,0
cpo_5,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,280,831,0
cra,0.26392961876832843,0.3819648093841642,0.309021113243762,0.6414342629482072,0.3207171314741036,957,1071,0
crp,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,279,705,0
crt_1,0.32961876832844567,0.4814760508308895,0.3153994518323014,0.7153382143021598,0.4530475357247013,523,792,0
crt_2,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,145,780,0
csaA,0.0950146627565982,0.0975073313782992,0.02556390977443729,0.05508749189890079,0.00550874918989009,34,342,0
csd,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,748,1245,0
cspA_2,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,20,210,0
cspA_7,0.5140436624307592,0.501466275659824,-0.02508122157244956,-0.1058797712948172,-0.05176344374413286,48,210,0
cspJ,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,15,213,0
ctaA,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,960,1104,0
ctaB,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,561,951,0
ctaC_1,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,692,984,0
ctaC_2,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,692,984,0
ctaD_1,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,463,1689,0
ctaE_1,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,228,879,0
ctaG,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,492,597,0
cusR,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,282,702,0
cutM_2,0.2533724340175953,0.3266862170087975,0.22441651705565505,0.4909662215239587,0.19638648860958335,580,798,0
cutS,0.0950146627565982,0.0975073313782992,0.02556390977443729,0.05508749189890079,0.00550874918989009,156,489,0
cyaA,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,847,1249,0
cya_1,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,507,1164,0
cycB_1,0.26392961876832843,0.3819648093841642,0.309021113243762,0.6414342629482072,0.3207171314741036,30,1233,0
cycB_2,0.4041707396546106,0.39652981427174966,-0.01926948518838095,-0.06595209449852403,-0.025648036749426,310,531,0
cycM,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,310,369,0
cycY,0.3576409253828609,0.4677093515803195,0.23533509823045864,0.593135686470373,0.34270061884954905,247,609,0
cydB,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,150,1005,0
cymR,0.26392961876832843,0.3819648093841642,0.309021113243762,0.6414342629482072,0.3207171314741036,207,534,0
cynR_1,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,90,897,0
cynT,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,126,963,0
cyoA,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,1051,1188,0
cyoB,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,138,2010,0
cyoC_1,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,297,633,0
cyoC_2,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,297,633,0
cysD_1,0.32961876832844567,0.4814760508308895,0.3153994518323014,0.7153382143021598,0.4530475357247013,813,900,0
cysD_2,0.32961876832844567,0.4814760508308895,0.3153994518323014,0.7153382143021598,0.4530475357247013,813,900,0
cysE,0.16891495601173012,0.18445747800586504,0.08426073131955499,0.18701482004234324,0.03740296400846864,755,828,0
cysH,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,93,798,0
cysK1,0.1042684913652656,0.10768980123818836,0.03177004538577896,0.0687522735540193,0.00763914150600214,806,969,0
cysL,0.19928315412186376,0.1940860215053764,-0.02677746999076601,-0.06872399810416457,-0.01298119964189776,485,897,0
cysQ_1,0.26392961876832843,0.3819648093841642,0.309021113243762,0.6414342629482072,0.3207171314741036,681,840,0
cysQ_2,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,279,801,0
cysQ_3,0.26392961876832843,0.3819648093841642,0.309021113243762,0.6414342629482072,0.3207171314741036,681,840,0
cysQ_4,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,403,777,0
cysQ_5,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,474,825,0
cysS,0.32961876832844567,0.4814760508308895,0.3153994518323014,0.7153382143021598,0.4530475357247013,1186,1401,0
cysT,0.26392961876832843,0.3819648093841642,0.309021113243762,0.6414342629482072,0.3207171314741036,703,867,0
cysW_1,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,90,876,0
cysW_2,0.3576409253828609,0.4677093515803195,0.23533509823045864,0.593135686470373,0.34270061884954905,34,882,0
cytR_1,0.43584229390681,0.4956989247311828,0.12075198843094724,0.38195679796696314,0.21219822109275732,813,1026,0
cytR_2,0.26392961876832843,0.3819648093841642,0.309021113243762,0.6414342629482072,0.3207171314741036,415,1113,0
cytR_3,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,216,1005,0
cytR_5,0.26392961876832843,0.3819648093841642,0.309021113243762,0.6414342629482072,0.3207171314741036,660,1002,0
cytR_6,0.0950146627565982,0.0975073313782992,0.02556390977443729,0.05508749189890079,0.00550874918989009,357,1026,0
czcD,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,669,966,0
dadA1_1,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,315,1242,0
dadA1_2,0.0950146627565982,0.0975073313782992,0.02556390977443729,0.05508749189890079,0.00550874918989009,317,1254,0
dadX,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,429,1140,0
dagK,0.2533724340175953,0.3266862170087975,0.22441651705565505,0.4909662215239587,0.19638648860958335,68,927,0
dapA_1,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,639,915,0
dapA_2,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,123,936,0
dapA_3,0.26392961876832843,0.3819648093841642,0.309021113243762,0.6414342629482072,0.3207171314741036,871,963,0
dapA_4,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,66,882,0
dapA_5,0.26392961876832843,0.3819648093841642,0.309021113243762,0.6414342629482072,0.3207171314741036,871,963,0
dapA_7,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,639,915,0
dapD,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,513,858,0
dapE_1,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,213,1194,0
dapE_2,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,213,1194,0
dasA,0.43584229390681,0.4956989247311828,0.12075198843094724,0.38195679796696314,0.21219822109275732,264,1236,0
dasB,0.26392961876832843,0.3819648093841642,0.309021113243762,0.6414342629482072,0.3207171314741036,264,885,0
dasC_1,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,537,828,0
dasC_2,0.35568589116976207,0.4056207233626587,0.123107201670884,0.3402472327545161,0.15500151714372398,240,867,0
dasC_3,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,636,864,0
dasC_4,0.3576409253828609,0.4677093515803195,0.23533509823045864,0.593135686470373,0.34270061884954905,620,834,0
dasC_6,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,168,801,0
dat_1,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,159,909,0
dauA_1,0.3576409253828609,0.4677093515803195,0.23533509823045864,0.593135686470373,0.34270061884954905,551,1128,0
dauA_2,0.32961876832844567,0.4814760508308895,0.3153994518323014,0.7153382143021598,0.4530475357247013,1645,1656,0
davD_1,0.3576409253828609,0.4677093515803195,0.23533509823045864,0.593135686470373,0.34270061884954905,210,1473,0
davD_2,0.0950146627565982,0.0975073313782992,0.02556390977443729,0.05508749189890079,0.00550874918989009,969,1533,0
davD_3,0.4035190615835776,0.5017595307917889,0.19579193454120433,0.5490003277613903,0.32940019665683434,1149,1464,0
davD_4,0.3576409253828609,0.4677093515803195,0.23533509823045864,0.593135686470373,0.34270061884954905,210,1473,0
dcd,0.4041707396546106,0.39652981427174966,-0.01926948518838095,-0.06595209449852403,-0.025648036749426,542,1098,0
dctA,0.43584229390681,0.4956989247311828,0.12075198843094724,0.38195679796696314,0.21219822109275732,177,1362,0
dctB_1,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,234,1926,0
dctB_2,0.3576409253828609,0.4677093515803195,0.23533509823045864,0.593135686470373,0.34270061884954905,186,1821,0
dctD_1,0.43584229390681,0.4956989247311828,0.12075198843094724,0.38195679796696314,0.21219822109275732,243,1411,0
dctD_2,0.4879765395894427,0.510654936461388,0.04441041347626345,0.16609392898052708,0.08858342878961444,108,378,0
dctD_3,0.3576409253828609,0.4677093515803195,0.23533509823045864,0.593135686470373,0.34270061884954905,1236,1344,0
dctM_1,0.4879765395894427,0.4773216031280547,-0.02232234282203557,-0.08918343969890334,-0.04161893852615489,567,1281,0
dctM_2,0.32961876832844567,0.4814760508308895,0.3153994518323014,0.7153382143021598,0.4530475357247013,723,1290,0
dctM_3,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,751,1266,0
dctM_5,0.4879765395894427,0.4773216031280547,-0.02232234282203557,-0.08918343969890334,-0.04161893852615489,567,1281,0
dctM_6,0.32961876832844567,0.4814760508308895,0.3153994518323014,0.7153382143021598,0.4530475357247013,723,1290,0
dctP,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,357,996,0
dddP,0.3576409253828609,0.4677093515803195,0.23533509823045864,0.593135686470373,0.34270061884954905,814,1305,0
ddlB,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,375,927,0
ddmA1,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,408,1218,0
ddpA,0.0950146627565982,0.0975073313782992,0.02556390977443729,0.05508749189890079,0.00550874918989009,290,1641,0
ddpC_1,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,141,924,0
ddpC_2,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,70,933,0
ddpC_3,0.3576409253828609,0.4677093515803195,0.23533509823045864,0.593135686470373,0.34270061884954905,370,933,0
ddpF,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,99,1005,0
deaD,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,596,1893,0
decR_1,0.26392961876832843,0.3819648093841642,0.309021113243762,0.6414342629482072,0.3207171314741036,255,471,0
decR_2,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,75,489,0
decR_3,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,75,489,0
decR_4,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,187,483,0
def_1,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,200,519,0
def_2,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,114,537,0
degA_2,0.30615835777126094,0.45307917888563054,0.3242718446601944,0.7058326289095523,0.42349957734573146,1005,1029,0
degA_3,0.26392961876832843,0.3819648093841642,0.309021113243762,0.6414342629482072,0.3207171314741036,955,1195,0
degQ_1,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,35,1398,0
degQ_2,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,339,1554,0
degU_1,0.26067122841316387,0.35255783642880417,0.2606284658040666,0.5592772146319966,0.24856765094755404,450,697,0
degU_2,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,528,648,0
dehH2,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,182,705,0
denD_1,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,18,984,0
denD_2,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,177,984,0
deoA,0.1042684913652656,0.10768980123818836,0.03177004538577896,0.0687522735540193,0.00763914150600214,1219,1323,0
deoB,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,1144,1221,0
deoC_1,0.26392961876832843,0.3819648093841642,0.309021113243762,0.6414342629482072,0.3207171314741036,323,1005,0
deoR_1,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,753,981,0
deoR_2,0.26392961876832843,0.3819648093841642,0.309021113243762,0.6414342629482072,0.3207171314741036,171,792,0
deoR_3,0.26392961876832843,0.3819648093841642,0.309021113243762,0.6414342629482072,0.3207171314741036,171,792,0
der,0.26392961876832843,0.3819648093841642,0.309021113243762,0.6414342629482072,0.3207171314741036,39,1431,0
des,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,633,1071,0
devR,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,117,690,0
dgdA,0.32961876832844567,0.4814760508308895,0.3153994518323014,0.7153382143021598,0.4530475357247013,1688,2931,0
dgoA,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,21,639,0
dgoD_1,0.32961876832844567,0.4814760508308895,0.3153994518323014,0.7153382143021598,0.4530475357247013,244,1150,0
