gene,Hs,Ht,Gst_est,Gprime_st,D_het,D_mean,n_snps
dxs_3,0.30349371854748197,0.35236414322435833,0.13869295618356786,0.3497459781540417,0.14033017641983156,NA,18
eamB,0.10426849136526554,0.10768980123818836,0.031770045385779475,0.06875227355402037,0.007639141506002268,0.007639141506002267,1
ecfG_2,0.0950146627565982,0.0975073313782992,0.025563909774437298,0.05508749189890079,0.00550874918989009,0.00550874918989009,2
ecfG_5,0.32870641902899966,0.3282420984033887,-0.001414567564213989,-0.004220422897892291,-0.0013833608387535839,NA,4
echA8_1,0.2264581296839361,0.2729512870641904,0.17033499962694967,0.3763048972565116,0.12020850884583022,0.06472704246090981,16
echA8_2,0.10426849136526554,0.10768980123818836,0.031770045385779475,0.06875227355402037,0.007639141506002268,0.007639141506002267,5
eda_1,0.1650917779950038,0.1843977408493538,0.10469739360918882,0.2270302872618474,0.04624691036815412,0.018112730717926694,6
edd,0.22374280438796568,0.2692788096013904,0.16910355954421744,0.3726697339072758,0.11732195326710546,0.05550878692843573,12
efp,0.32961876832844567,0.4814760508308895,0.3153994518323014,0.7153382143021598,0.45304753572470124,0.45304753572470124,1
egtC,0.12911914847398717,0.1441892038666232,0.10451583744491731,0.21731085037353973,0.03460876505948965,0.009096204052979857,6
eis_1,0.18246985988921471,0.20234604105571846,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,5
eis_2,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,0.12899106002554317,1
eltP,0.13033561420658193,0.13924188117736505,0.06396255850234021,0.13825402772574022,0.020482078181591146,0.010624166315338525,3
emrA_3~~~emrA_1,0.18510636317087928,0.2112833403155984,0.12389513108614249,0.2705562175948941,0.0642463653209463,0.03567055513466029,35
emrB_2,0.17688404785178977,0.19558488106875202,0.09561492235378119,0.21204923749740812,0.04543912232087317,0.03515316048160666,14
emrB_2~~~emrB_1,0.23308747297017088,0.2624311823725313,0.11181487328249698,0.2622715967800748,0.07652426676613439,0.05379180129616435,77
emrB_3,0.18246985988921471,0.20234604105571846,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,1
engB,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,0.12899106002554317,2
eno,0.1932033810591685,0.22078469706553203,0.12492403854501288,0.2752889279002515,0.06837241346542197,0.04294138921307873,17
entS_3,0.0950146627565982,0.0975073313782992,0.025563909774437298,0.05508749189890079,0.00550874918989009,0.00550874918989009,1
entS_4,0.25913202687396236,0.2861797700507378,0.09451312079809154,0.23310967884794753,0.07301636501480685,NA,21
epi,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,0.12899106002554317,5
epmA,0.32961876832844567,0.4814760508308895,0.3153994518323014,0.7153382143021598,0.45304753572470124,0.45304753572470124,1
epsL_1,0.1326415519963907,0.13555154522896462,0.021467798302546574,0.04846120502817599,0.006710013003901295,NA,13
epsL_2,0.22252889425564945,0.26976117915396863,0.17508925875268705,0.38329608695751705,0.12150235436235025,0.061608466578697924,17
eptA,0.24499540863177224,0.257346189164371,0.047992863514719236,0.12131059721929985,0.03271710046217482,NA,11
era,0.18898664059954381,0.21254887585532747,0.11085560984957371,0.24609458086167388,0.058105664925673005,0.05273166794070149,8
eryB_1,0.13874226132290646,0.14992668621700883,0.0745992936701987,0.16120741838523917,0.025972306295399657,0.009896336589963327,2
eryC,0.1589225589225589,0.16464646464646468,0.034764826175869394,0.07988999895568688,0.013610888710968884,NA,3
eryD_1,0.1042684913652656,0.10768980123818836,0.03177004538577896,0.0687522735540193,0.007639141506002145,0.007639141506002145,1
ettA,0.18246985988921471,0.20234604105571846,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,1
exbD,0.202020202020202,0.2537878787878788,0.2039800995024877,0.4246260069044881,0.12974683544303803,0.062301507754607896,4
exoI,0.31965352449223416,0.37441009557945043,0.1462475818192697,0.3750680907399152,0.1609667222758803,NA,24
exoK,0.22997719126751381,0.23998859563375693,0.04171616713621416,0.10401150981719745,0.02600287745429937,8.050417019671527e-4,2
exuR,0.26037145650048876,0.3529635060280222,0.26232754363048066,0.5619376964651176,0.25037446253612466,NA,20
fabB,0.09964157706093188,0.10259856630824378,0.028820960698690647,0.062227623198124145,0.006568471337579779,0.00640134840728376,2
fabD,0.24566525469751274,0.3039437384598676,0.191741024367409,0.4265785729512058,0.1545162386467702,0.126347124141076,15
fabF_1,0.20699467796241988,0.2488677093515803,0.16825417607716064,0.36323057966913047,0.10560592779269164,0.05712373823563682,6
fabF_2,0.20668621700879763,0.2466764418377323,0.1621161085793546,0.35169131629351325,0.10081817733747389,0.023525059600472298,5
fabG2,0.19087650700553926,0.19821603128054743,0.03702790449184246,0.08825795834494313,0.01814191365979387,NA,2
fabG_13,0.20545237319430865,0.21939285326382102,0.06354117676180124,0.1503872456930394,0.03509035732837587,0.017692296727163288,3
fabG_15~~~fabG_1,0.14079090020438992,0.14130454101128592,0.003634991509968387,0.008430604851213485,0.0011956130516266406,NA,55
fabG_16,0.18246985988921471,0.20234604105571846,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,3
fabG_2,0.1842728358857391,0.1893586401650918,0.02685805239686271,0.06412821839430324,0.0124693757988923,NA,6
fabG_3,0.2757141305528402,0.3049866949060498,0.09597980778219488,0.24182283390073311,0.08083152133163396,NA,12
fabG_6,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,0.12899106002554317,2
fabG_6~~~fabG_10,0.3960899315738025,0.4424894102313458,0.10486008836524326,0.3143117808057924,0.1536635372828319,0.02910335053213982,6
fabG_7,0.23338763983925273,0.28521233843814503,0.18170566842476102,0.40115603984579157,0.13520444305913729,0.03640055276502,6
fabG_8,0.10426849136526554,0.10768980123818836,0.031770045385779475,0.06875227355402037,0.007639141506002268,0.007639141506002267,7
fabG_9,0.1694362984685565,0.18657000108613012,0.09183524959976724,0.20253932023253346,0.041258009676997554,0.025670356683026696,6
fabH,0.21831215379602475,0.2619338546757903,0.16653708598973763,0.365265830459662,0.11160900375156348,0.04320305537874003,8
fabI_1,0.18246985988921471,0.20234604105571846,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,2
fabZ,0.18246985988921471,0.20234604105571846,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,1
fadA_2,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,0.12899106002554317,6
fadB,0.41003584229390666,0.41335125448028665,0.00802081075222212,0.026974483596598264,0.011239368165249277,NA,4
fadD,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,0.12899106002554317,7
fadJ_2~~~fadB_2,0.16527122557978097,0.207031748055591,0.20171071764605264,0.40217368558163225,0.10005770438383606,NA,23
fadJ_2~~~fadJ,0.22275541337124913,0.26794336325128126,0.16864739373169024,0.3713371747792325,0.1162772971530931,0.052775635124039356,11
fbaA,0.24007820136852392,0.2774465080916694,0.1346865274325198,0.3123987953812862,0.09834776891633082,NA,6
fbcH,0.1042684913652656,0.10768980123818836,0.03177004538577896,0.0687522735540193,0.007639141506002145,0.007639141506002145,1
fbcH_2,0.2117084826762246,0.2558542413381124,0.1725426103198696,0.37334545821966314,0.11200363746589902,0.014633219498248537,3
fbp,0.4563049853372434,0.44481915933528843,-0.025821338314470785,-0.0975022819683008,-0.04225098885293036,NA,4
fcl,0.1517758227435647,0.15088791137178237,-0.005884575932624164,-0.013957180905551803,-0.0020935771358327714,NA,2
fdhC_2,0.4942326490713587,0.49105571847507334,-0.006469592913307336,-0.02574986734916772,-0.012562814070351525,NA,22
fdoG_1,0.4218625924719114,0.44961442380797223,0.0617236233237782,0.201112403707303,0.09600427502077016,0.07194315208204496,27
fdoH,0.4000617379225188,0.3988612783179845,-0.0030097170865938387,-0.01006371161791182,-0.0040019438012748754,NA,19
fdoI,0.4129032258064515,0.4138590203106331,0.002309468822170887,0.007849293563579232,0.003256003256003236,NA,9
fdxA,0.43584229390681,0.4401433691756273,0.00977198697068423,0.03430749682338059,0.015247776365946935,0.015247776365946935,2
fdxB,0.3496578690127077,0.36788449006190943,0.04954441282951202,0.14517170270998034,0.056052407435242424,NA,4
fdxE,0.18246985988921471,0.20234604105571846,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,1
fecE_1,0.15177582274356471,0.15088791137178237,-0.005884575932624348,-0.013957180905552242,-0.002093577135832837,NA,2
fecE_1~~~fecE_2,0.1987943955685891,0.2035638644509612,0.02342984053302379,0.05714750498190229,0.011905730204562974,NA,4
fecR,0.14336917562724014,0.1550179211469534,0.07514450867052022,0.1631799163179916,0.02719665271966527,0.01320390551116186,2
fgd,0.31885304659498204,0.3638709677419355,0.12371946414499622,0.3232729036449996,0.13218269837928875,0.03977410846861506,25
fgd1,0.4684634362053717,0.4651840990550668,-0.007049546957787731,-0.026713480787582122,-0.012339083982835551,NA,14
fghA_1,0.12010426849136525,0.12208917128271969,0.01625781197873834,0.03636277212662859,0.004511677282377994,NA,12
fghA_2,0.15997610513739544,0.176747311827957,0.09488804393747378,0.20633843695622772,0.03993030863319593,0.01652994589727673,12
fhuA_2~~~fhuA_1~~~fhuA_3,0.13594004561746495,0.14945150429021403,0.09040697674418659,0.19191081186706904,0.03127435452648536,0.009185739374647537,6
fieF,0.16480938416422286,0.19073802541544488,0.13593850096092305,0.28657087294727845,0.06209035580524373,0.010566251380782465,2
fitB_1,0.33339850114043657,0.38892147279244055,0.14276139410187685,0.37481669762440156,0.16658519894417853,0.025700941054921496,4
fixJ_2,0.3851562217153614,0.4222077404873104,0.08775660704179487,0.26242989503867986,0.12052335920294932,0.09011667846220163,9
fixK_2~~~fixK_1~~~fixK_4~~~fixK_3,0.33205418237676304,0.3669001070613975,0.0949738743979251,0.25971029092653497,0.10433757878334289,NA,70
fixK_3~~~fixK_4,0.42874334745302484,0.4543716737265124,0.056403882009848416,0.18692945163980754,0.0897261367871076,NA,30
fixK_4~~~fixK_3~~~fixK_2,0.3147831753722356,0.32961380990834005,0.044993972006902846,0.1256731573532538,0.04328742086612076,NA,23
fixL,0.32002406195954575,0.3446274155951575,0.07139116774306185,0.1959895314976599,0.07236536547605907,0.0025042007677570717,13
fixN_1~~~fixN_3,0.3071446813382297,0.3610798481766224,0.14937185531331648,0.37514197237472285,0.155689551297858,NA,74
fixP_1~~~petJ~~~ccoP_2,0.2753944133416274,0.31002043899404613,0.11168949300495545,0.2773046397697357,0.09557206372670089,NA,55
fixP_3~~~fixP_2,0.4698456707840872,0.4659329364021446,-0.008397634243580279,-0.031948250750211744,-0.014760737265804902,NA,55
fixX,0.2500162919517758,0.287508145975888,0.1304027539701655,0.3076321514866942,0.09998044923317564,0.0015950064023587472,4
flbT,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,0.12899106002554317,1
flgC,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,0.12899106002554317,9
flgF,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,0.12899106002554317,10
flgG,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,0.12899106002554317,7
flgH,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,0.12899106002554317,8
flgI,0.23223436713172782,0.2802585977072782,0.17135685031047734,0.3810777362611932,0.1251012770554423,0.11997760521895799,22
flhA_1,0.33746497230368194,0.34317693059628546,0.016644353927517005,0.04942185482849411,0.017242736017941282,NA,10
flhA_1~~~flhA_3,0.23252183897345186,0.28253076075656736,0.17700345848784912,0.391893429916086,0.1303201167736827,0.09210038663907123,42
flhA_2,0.2202485686356654,0.2529814271749756,0.12938838595716526,0.29385006626311894,0.0839571617894626,NA,14
fliC,0.22335722819593787,0.268854540023895,0.16922649631995593,0.3727163164859082,0.11716406430274623,0.04969061082033362,24
fliE,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,0.12899106002554317,7
fliF,0.23389227260195,0.2772025465573854,0.15624053419895073,0.35276515275442266,0.11306575408795608,0.005059112658451476,13
fliG,0.22191415622500665,0.2670176841731095,0.16891588318495754,0.37144088900184297,0.11593458050663591,0.042462162429519716,11
fliP,0.22275541337124913,0.26794336325128126,0.16864739373169024,0.3713371747792325,0.1162772971530931,0.05277563512403934,11
fliY_3,0.0950146627565982,0.0975073313782992,0.025563909774437298,0.05508749189890079,0.00550874918989009,0.00550874918989009,1
fliY_3~~~fliY_1,0.26851308786792655,0.33147876615618566,0.1899538815665527,0.43645701494110556,0.1721580447823251,NA,6
fliY_3~~~fliY_4,0.306116086761248,0.30516014548272613,-0.0031325888805358425,-0.009057517462860704,-0.0027553348918552233,NA,37
fmdA,0.18664059954382534,0.2096601690529584,0.10979467207869373,0.2432686447445059,0.05660368465950594,0.05087669823671274,17
fmt_1~~~fmt_2,0.17012227538543326,0.19324827219564067,0.11966987620357669,0.2575791678930699,0.05573350416399761,0.016017668267770974,19
fmt_2~~~fmt_1,0.15347380616197817,0.16485418703160643,0.06903301077482714,0.15256513358721008,0.026887250394536114,NA,36
fnr~~~anr,0.329802203637329,0.350703570954467,0.05959838749361276,0.16784956534774434,0.06237372736996428,0.057986544676350435,27
folD_1,0.23025958509829475,0.27716682958618455,0.16923830516776925,0.3760809530528743,0.12187808663750567,0.11337568385095814,12
folK,0.19289670902574127,0.21867057673509288,0.11786618983758022,0.26127647080412547,0.06386758175211958,0.055546439564283685,5
folP,0.1662126642771804,0.18273596176821982,0.09042170644001307,0.19890830285156763,0.03963432108671977,0.02173516704848771,15
fpgS,0.1743611227482195,0.19392659312014152,0.10089111584506005,0.22199767158129546,0.047394740996324194,0.025621881478348475,14
fpr,0.17378081894210926,0.1918286810759929,0.09408323110314247,0.20815966717961026,0.043687831383374995,0.030464136136030485,9
frcA_2,0.23680532927844755,0.39124217081206336,0.39473465044186384,0.7416659264783265,0.4047115302511364,0.060754747153014176,18
frcA_6~~~frcA_5,0.28653353814644134,0.2986239119303636,0.04048695801273146,0.1090774406108277,0.03389191904693577,NA,28
frcA_7,0.14929944607363962,0.18853861192570875,0.20812270468783775,0.4050062218103416,0.09225141719013343,0.010271331796940564,6
frcB,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,0.12899106002554317,2
frcC,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,0.12899106002554317,3
frc~~~yfdE,0.22568914956011726,0.25951124144672544,0.130329968359199,0.2978198895484166,0.08736050093420229,0.022433412932501492,5
frlD,0.18246985988921471,0.20234604105571846,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,1
fruK,0.2783114796462961,0.40601397737104084,0.314527343495966,0.6630846602294664,0.3538992075477575,NA,29
fruK_1~~~rbsA_3,0.3253991528185076,0.3467273541870316,0.06151288933788341,0.17180031997142062,0.06323206221170342,NA,8
fsr,0.18144165671047388,0.21232576662684188,0.1454562505861391,0.3102660368700698,0.07545976452272068,0.023231187674158715,9
ftcR,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,0.12899106002554317,2
ftsI_1,0.0950146627565982,0.0975073313782992,0.025563909774437298,0.05508749189890079,0.00550874918989009,0.00550874918989009,1
ftsQ,0.1011838818290431,0.10429564461822531,0.029835980213486688,0.06446609935721541,0.006924136597626847,0.006766831783259377,3
ftsZ_1,0.3576409253828609,0.4677093515803195,0.23533509823045862,0.593135686470373,0.34270061884954905,0.34270061884954905,1
fucA~~~ald2_1,0.3057543173672206,0.32232160312805475,0.05139986150494593,0.14083507887724656,0.04772744339728911,NA,10
fucK_2,0.15798848702074508,0.18177202128815037,0.13084265718596444,0.2748268365367591,0.0564921830658894,0.01003802285839182,6
fucK_2~~~fucK_1,0.24805326546044743,0.27004340421869333,0.08143186767278825,0.20028026178196326,0.058488554436535604,NA,53
fucU_2,0.22591506462474203,0.27036493971977854,0.16440694988450374,0.3648016243118554,0.11484495580188049,0.10113277130221526,6
fucU_2~~~fucU_1,0.26749212555664165,0.29794359364251843,0.10220548028434323,0.2531799532341135,0.08314304637070892,NA,18
fur,0.10426849136526554,0.10768980123818836,0.031770045385779475,0.06875227355402037,0.007639141506002268,0.007639141506002267,4
fusA_1,0.19256156030349578,0.2097728436438114,0.08204724234725026,0.18781848836846504,0.042631815613794456,NA,14
fusA_2,0.2271749755620723,0.2858097100032585,0.20515305249957289,0.44053923928743455,0.15174129353233867,0.027939908584952794,6
futA1,0.18246985988921471,0.20234604105571846,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,8
fzlC,0.18010012144909504,0.19947767015215695,0.0971414428907314,0.21597878980732416,0.047268085311367246,0.041824929529945765,33
gabD_1,0.31723688497882047,0.36602584989681763,0.13329376854599403,0.34453019539399227,0.14291622920047087,NA,6
gabD_1~~~betB_4~~~betB_5,0.29805148256761155,0.37347018572825025,0.2019403584079291,0.4787016663305489,0.21488385910837973,NA,20
gabD_2~~~gabD_3~~~gabD_1,0.29024293110314614,0.3772202309836719,0.2305743243243245,0.5279871638448299,0.24509033778476064,NA,9
galE_1,0.4219086021505376,0.43647513440860214,0.033373109049617045,0.11173082364969114,0.05039525691699611,NA,32
galE_1~~~galE_4,0.18899256494564412,0.20838517136171095,0.09306135503473764,0.20995682256558126,0.04782349847327129,0.046972384863367314,22
galE_2,0.2566935785573778,0.2937788880441211,0.12623544780104715,0.3015881293357552,0.09978471439750917,NA,27
gamR_2,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,0.12899106002554317,1
gamR_2~~~gamR_1,0.18246985988921471,0.20234604105571846,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,2
garB,0.18246985988921471,0.20234604105571846,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,5
garR_1,0.10118388182904312,0.10429564461822531,0.029835980213486553,0.06446609935721513,0.006924136597626816,0.006766831783259345,3
gatA,0.21179537308569565,0.25219398283914424,0.1601886345528547,0.3503435356172921,0.10250792338431888,0.03428145848046271,9
gatB,0.2215705441511893,0.26356304985337253,0.15932622469479255,0.35309562768750785,0.10789033068229414,0.0912762714657947,4
gatD,0.3059743545512046,0.3127910988442298,0.021793280941219958,0.06146304211891488,0.019644070324280644,NA,17
gbpR_1,0.10426849136526554,0.10768980123818836,0.031770045385779475,0.06875227355402037,0.007639141506002268,0.007639141506002267,1
gbpR_1~~~gbpR_2,0.21231671554252196,0.22282502443792768,0.04715946479491137,0.11434953728326822,0.026681558699429255,NA,4
gbsA_1~~~betB_7,0.30623381523211746,0.35077772632950904,0.12698614465488753,0.32482887580751346,0.12841188306776558,NA,19
gcd,0.1757425370328596,0.1942815249266862,0.09542331881954523,0.21136819715872007,0.044983488113266065,0.030351401734495086,13
gci_1,0.36495833915188747,0.3975585346553089,0.082000995228756507,0.2386817653818578,0.10267104510870394,NA,14
gcl,0.18125339415661995,0.19062669707830998,0.04917098740812495,0.11448356371547597,0.022896712743095196,NA,9
gcvA_1,0.3928078438342368,0.40953523504843153,0.040844815739032994,0.1292572169439362,0.05509752075792028,NA,11
gcvA_11~~~gcvA_5,0.19604338314015732,0.2146883582367453,0.0868466983944581,0.1987844479478047,0.04638303785448775,0.0450209505336699,7
gcvA_12,0.2736005213424568,0.3797632236341914,0.2795497185741089,0.6015287172770173,0.29229839891386916,0.12278994623233865,15
gcvA_2,0.2883675464320625,0.2969615509938091,0.0289397887806888,0.0790459540459548,0.02415293040293064,NA,4
gcvA_3,0.19984794178342563,0.2295536005213425,0.12940619824934965,0.2863929880354481,0.0742500339351162,0.06137024690210249,3
gcvA_4,0.18246985988921471,0.20234604105571846,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,2
gcvA_6,0.10426849136526554,0.10768980123818836,0.031770045385779475,0.06875227355402037,0.007639141506002268,0.007639141506002267,1
gcvA_8,0.247935576967835,0.3017455662616953,0.17832901394545242,0.40246710322716434,0.14309941448076957,0.021756554478259707,7
gcvH,0.14336917562724016,0.1550179211469534,0.07514450867052005,0.16317991631799125,0.027196652719665204,0.013203905511161677,2
gcvP,0.1963578436696716,0.22225299590890987,0.11651205030258116,0.2597016539115985,0.06444448448917443,NA,9
gcvT_1,0.19108830237862492,0.22540526230042357,0.15224560230568387,0.32668453613710347,0.08484723369116436,0.031188417686477794,8
gdhB~~~gdh_3~~~gdh_4,0.18043217382320448,0.19902367498748302,0.09341351558023336,0.2084828684590686,0.045369036144344746,NA,41
gdhIV,0.2215705441511893,0.2774519387422613,0.20140927774515566,0.43072415236500633,0.1435747174550021,0.08133842900323544,2
gdh_1,0.18246985988921471,0.20234604105571846,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,3
gdh_2,0.2159986966438579,0.27049934832192896,0.20148163763118676,0.42779090324911373,0.13903204355596196,0.035502840932675486,8
gdh_3,0.18246985988921471,0.20234604105571846,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,7
gdx,0.112957532312371,0.11820716121791393,0.04441041347626373,0.0958736378107023,0.01183625158156819,0.008428515710529669,9
ggt,0.24500199123855035,0.2657108721624851,0.07793764988009623,0.19153046116460778,0.05485810739529509,0.0029652487070047045,9
ghrA_1,0.18246985988921471,0.20234604105571846,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,2
ghrA_2,0.307294139552204,0.36237722850626075,0.15200482983191937,0.38096424858019373,0.15903745615331896,NA,14
ghrB,0.32961876832844567,0.4814760508308895,0.3153994518323014,0.7153382143021598,0.45304753572470124,0.45304753572470124,1
glcB,0.18911263169327683,0.21437113066145325,0.11782602858062095,0.2599779304335988,0.0622984151816809,0.05121238364325539,30
gldA,0.19718475073313782,0.23025904203323558,0.14363948971577767,0.31289533842818995,0.08239577245275669,0.05339101333017484,10
glgA1_1,0.19367872271098077,0.25517269468882375,0.24098962490023954,0.4816727424315255,0.15252970176998312,0.024786712318154477,8
glgA1_1~~~glgA1_2,0.10426849136526554,0.10768980123818836,0.031770045385779475,0.06875227355402037,0.007639141506002268,0.007639141506002267,1
glgB,0.3166286521125231,0.40646247420440984,0.22101381503353573,0.5297513513205774,0.2629136336183608,0.22077536060575262,3
glgB_2~~~treZ,0.3242247031720715,0.40538720538720535,0.20020982689281352,0.4936917791915958,0.2402055908113495,NA,57
glgC,0.2217008797653959,0.26085043988269807,0.15008431703204084,0.3353428786737007,0.10060286360211032,0.1006028636021103,1
glgX_1,0.21897934801160607,0.23951612903225805,0.08574278944649313,0.20222653109860633,0.052589597902097884,NA,42
glgX_2~~~glgX_1,0.0950146627565982,0.0975073313782992,0.025563909774437298,0.05508749189890079,0.00550874918989009,0.00550874918989009,1
glk,0.32961876832844567,0.4814760508308895,0.3153994518323014,0.7153382143021598,0.45304753572470124,0.45304753572470124,1
glmS,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,0.12899106002554317,1
glmU_1,0.17467579015966112,0.19844900619094172,0.11979508735058478,0.2592422974274755,0.05760939942832792,0.01612188072509312,10
glmU_2,0.18246985988921471,0.20234604105571846,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,9
glnA_1,0.1817174679344767,0.20323247134097572,0.1058640052179553,0.23397707839787948,0.05258575751871533,0.03679342694120506,22
glnA_2,0.18993157380254153,0.22413245356793743,0.15259226953061117,0.3268625168841989,0.08443948352841803,0.02604759111280891,8
glnB,0.18246985988921471,0.20234604105571846,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,3
glnD,0.10727623630849437,0.1113304258465549,0.03641582709517675,0.07871709202534433,0.009082741387539735,0.007895093348586617,26
glnG,0.1650917779950038,0.18131132109626732,0.08945686900958465,0.19669572004683228,0.03885347556480638,0.02218013253442034,9
glnH_1~~~glnH_3,0.12298096169063907,0.13022063957547836,0.0555954717196964,0.12010549446670264,0.016509739398121368,0.006925987356459598,35
glnII,0.19614061764599397,0.22769993845262665,0.1386004801806244,0.30286095179760153,0.0785195060216004,0.015833217910310688,9
glnK,0.1564027370478983,0.17079396111654177,0.08426073131955505,0.1842410196987258,0.034118707351615894,0.017438219786004197,3
glnL,0.15299228847615942,0.1687800948553637,0.09354068910041582,0.20197994477556883,0.03727901449870068,0.014085694233091852,18
glnM_1,0.10426849136526554,0.10768980123818836,0.031770045385779475,0.06875227355402037,0.007639141506002268,0.007639141506002267,1
glnP_1,0.32279392162090104,0.35230605171954155,0.08376844494892208,0.2282722395311965,0.08715849145736598,NA,22
glnQ_1,0.28378950798305635,0.33147808732486156,0.14386646105830977,0.35121540046359806,0.13316917267578096,NA,8
glnQ_2,0.11864450961225151,0.12765558813945918,0.07058898602514282,0.1496211725005084,0.020448226908402846,0.006993355715586185,10
glnQ_3,0.18246985988921471,0.20234604105571846,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,5
glnQ_4,0.18246985988921471,0.20234604105571846,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,1
glnQ_4~~~btuD_1~~~glnQ_6~~~glnQ_5,0.27249797859116853,0.2745205942338559,0.007367810230529908,0.020106947943154093,0.005560439925020392,NA,27
glnT,0.3576409253828609,0.4677093515803195,0.23533509823045862,0.593135686470373,0.34270061884954905,0.34270061884954905,1
gloA,0.18246985988921471,0.20234604105571846,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,1
gloB_1,0.18246985988921471,0.20234604105571846,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,8
glpK,0.2739570523129316,0.3667276300991182,0.2529686071407076,0.556152794645988,0.2555512124502354,0.027173119813914796,31
glpR_1,0.14951667209731723,0.17938796567828832,0.16651782335578644,0.33568623852215723,0.0702454536166737,0.009437837787457087,6
glpR_2,0.12416639513413703,0.13245356793743895,0.06256662566625729,0.13446057167771358,0.018924080458344896,0.007820149138363704,3
glsA,0.16060606060606059,0.17613636363636365,0.08817204301075286,0.19306231360853904,0.037003610108303324,0.016445601257605393,4
gltD_2,0.2560443141088302,0.341911045943304,0.2511376360993973,0.5396219932835211,0.2308382971268396,0.08782388698791806,2
gltI,0.23733112765370828,0.2870416322029226,0.17318221112285115,0.3871076779998736,0.1303593377196156,0.05906178481209434,26
gltR~~~hdfR_3,0.2533724340175953,0.3266862170087975,0.22441651705565502,0.4909662215239587,0.19638648860958335,0.19638648860958335,1
gltX_2,0.13874226132290646,0.14992668621700883,0.0745992936701987,0.16120741838523917,0.025972306295399657,0.009896336589963327,2
glxR_1,0.2520318391286133,0.4164921100404972,0.39487007544006714,0.7569502724282753,0.43975206302976005,0.3915627480435314,14
glxR_3,0.3685891169762137,0.38227435646790486,0.03579952267303114,0.1094761364139012,0.04334812674166594,NA,22
glyA2,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,0.12899106002554317,2
glyQ,0.20692407950472463,0.2249898175301401,0.08029580282225594,0.1874413431429807,0.045558659791696696,NA,8
glyS,0.18011512979254912,0.2007983056370153,0.10300473292765393,0.2278016827695657,0.05045385418377788,0.03284904022322494,15
gmk,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,0.12899106002554317,3
gndA,0.19281170753821525,0.21114015328601582,0.08680701165813966,0.19790534130577142,0.045413061410744644,0.02542049333686077,23
gnl_2,0.437406321277289,0.45362379555927945,0.0357509337930469,0.12270639688686737,0.05765252933097261,NA,7
