gene,Hs,Ht,Gst_est,Gprime_st,D_het,D_mean,n_snps
group_1120,0.24806201550387597,0.2906976744186048,0.14666666666666706,0.3402061855670111,0.11340206185567045,0.11340206185567045,2
group_1121,0.36434108527131776,0.5155038759689922,0.29323308270676696,0.7134146341463415,0.47560975609756095,0.47560975609756095,1
group_1124,0.30749354005167956,0.37596899224806196,0.18213058419243983,0.44496268656716415,0.19776119402985068,NA,3
group_1127,0.20930232558139533,0.22965116279069767,0.0886075949367089,0.20588235294117654,0.051470588235294136,0.05147058823529414,5
group_1129,0.22868217054263565,0.2810077519379845,0.18620689655172418,0.40703517587939697,0.135678391959799,0.04994679852287647,8
group_1132,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,1
group_1137,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,1
group_114,0.3062015503875969,0.29893410852713176,-0.0243111831442464,-0.0718276137270552,-0.0209497206703911,NA,2
group_1142,0.3352713178294573,0.3343023255813953,-0.002898550724637687,-0.008746355685131213,-0.0029154518950437365,NA,4
group_1143,0.20671834625322993,0.2515073212747631,0.178082191780822,0.38110749185667764,0.11292073832790447,0.023563849555489496,9
group_115,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,4
group_1156,0.31201550387596894,0.3018410852713177,-0.03370786516853958,-0.10140845070422613,-0.029577464788732605,NA,4
group_1157,0.20930232558139533,0.22965116279069767,0.0886075949367089,0.20588235294117654,0.051470588235294136,0.05147058823529414,17
group_1159,0.15503875968992242,0.16085271317829447,0.036144578313252754,0.08256880733944898,0.013761467889908148,0.013761467889908148,3
group_1163,0.28062015503875964,0.27364341085271304,-0.02549575070821564,-0.07273706896551825,-0.01939655172413818,NA,5
group_1164,0.20930232558139533,0.22965116279069767,0.0886075949367089,0.20588235294117654,0.051470588235294136,0.05147058823529414,1
group_1167,0.24806201550387597,0.2906976744186048,0.14666666666666706,0.3402061855670111,0.11340206185567045,0.11340206185567045,1
group_1168,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,1
group_1174,0.22868217054263565,0.38517441860465124,0.40628930817610076,0.7491302667182066,0.405778894472362,0.19454216982029146,2
group_1175,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,2
group_1180,0.3482409063804412,0.33437686344663076,-0.04146232724030337,-0.13273559011893937,-0.04254345837145491,NA,13
group_1182,0.15503875968992242,0.16085271317829447,0.036144578313252754,0.08256880733944898,0.013761467889908148,0.013761467889908148,1
group_1186,0.35695828719084527,0.3431616832779622,-0.04020438348796584,-0.13028232332314418,-0.04291044776119428,NA,21
group_1189,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,2
group_1190,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,4
group_1197,0.15503875968992242,0.16085271317829447,0.036144578313252754,0.08256880733944898,0.013761467889908148,0.013761467889908148,1
group_1198,0.3062015503875969,0.3197674418604651,0.04242424242424233,0.1173184357541897,0.03910614525139656,NA,4
group_1199,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,1
group_120,0.2691029900332226,0.36669435215946844,0.2661381653454134,0.5751748251748252,0.2670454545454546,0.17945258288357754,7
group_1206,0.3255813953488372,0.32188160676532757,-0.011494252873563525,-0.034482758620690585,-0.010971786833856087,NA,11
group_1207,0.24612403100775193,0.3001453488372094,0.1799838579499599,0.4046574928171788,0.1433161953727509,0.09918644067796627,4
group_1214,0.36434108527131776,0.3488372093023254,-0.0444444444444447,-0.14634146341463505,-0.04878048780487831,NA,6
group_1215,0.2441860465116279,0.30959302325581395,0.21126760563380284,0.46153846153846156,0.1730769230769231,0.08813783962889335,2
group_1216,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,1
group_1218,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,2
group_1219,0.42746400885935765,0.4220653377630122,-0.012791079042308808,-0.045261121856866,-0.018858800773694173,NA,7
group_122,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,1
group_1221,0.24806201550387597,0.2906976744186048,0.14666666666666706,0.3402061855670111,0.11340206185567045,0.11340206185567045,1
group_1228,0.24031007751937983,0.34932170542635654,0.3120665742024965,0.6261595547309833,0.28698979591836726,0.049389253264335645,4
group_1229,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,1
group_1237,0.2458471760797342,0.253875968992248,0.03162486368593231,0.08129755706848198,0.021292217327459558,NA,7
group_1238,0.20930232558139533,0.22965116279069767,0.0886075949367089,0.20588235294117654,0.051470588235294136,0.05147058823529414,1
group_1239,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,1
group_124,0.20801033591731263,0.23594961240310078,0.11841204654346352,0.2673649866918522,0.07055464926590546,0.05264364193728605,42
group_1243,0.36434108527131776,0.3488372093023254,-0.0444444444444447,-0.14634146341463505,-0.04878048780487831,NA,3
group_1244,0.36434108527131776,0.3488372093023254,-0.0444444444444447,-0.14634146341463505,-0.04878048780487831,NA,1
group_1252,0.2222222222222222,0.23958333333333331,0.072463768115942,0.1737451737451737,0.04464285714285712,NA,12
group_1253,0.20930232558139533,0.4796511627906977,0.5636363636363637,0.911764705882353,0.6838235294117647,0.6838235294117647,1
group_1254,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,1
group_1262,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,2
group_1265,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,1
group_1266,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,4
group_1267,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,1
group_1274,0.24806201550387597,0.2906976744186048,0.14666666666666706,0.3402061855670111,0.11340206185567045,0.11340206185567045,11
group_1275,0.2829457364341085,0.3706395348837209,0.23660130718954261,0.5336609336609338,0.2445945945945947,0.046679905334457414,4
group_1280,0.36434108527131776,0.5155038759689922,0.29323308270676696,0.7134146341463415,0.47560975609756095,0.47560975609756095,2
group_1281,0.15503875968992242,0.16085271317829447,0.036144578313252754,0.08256880733944898,0.013761467889908148,0.013761467889908148,1
group_1282,0.24806201550387597,0.2906976744186048,0.14666666666666706,0.3402061855670111,0.11340206185567045,0.11340206185567045,1
group_1289,0.15503875968992242,0.16085271317829447,0.036144578313252754,0.08256880733944898,0.013761467889908148,0.013761467889908148,1
group_129,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,1
group_1290,0.21705426356589144,0.27519379844961234,0.21126760563380273,0.4455445544554454,0.14851485148514842,0.026340110905729932,4
group_1292,0.21705426356589144,0.27519379844961234,0.21126760563380273,0.4455445544554454,0.14851485148514842,0.026340110905729932,2
group_130,0.2635658914728682,0.35147991543340384,0.2501253132832082,0.5433756805807626,0.23875598086124422,0.14909070696028398,11
group_1302,0.3162790697674418,0.33313953488372083,0.050610820244328,0.14091350826044677,0.04931972789115635,NA,5
group_1303,0.20930232558139533,0.22965116279069767,0.0886075949367089,0.20588235294117654,0.051470588235294136,0.05147058823529414,4
group_1306,0.24806201550387597,0.2906976744186048,0.14666666666666706,0.3402061855670111,0.11340206185567045,0.11340206185567045,1
group_1308,0.15503875968992242,0.16085271317829447,0.036144578313252754,0.08256880733944898,0.013761467889908148,0.013761467889908148,1
group_1309,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,20
group_1310,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,1
group_1312,0.15503875968992242,0.16085271317829447,0.036144578313252754,0.08256880733944898,0.013761467889908148,0.013761467889908148,8
group_1313,0.36434108527131776,0.5155038759689922,0.29323308270676696,0.7134146341463415,0.47560975609756095,0.47560975609756095,1
group_1316,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,1
group_1318,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,2
group_1332,0.2739018087855297,0.373062015503876,0.26580086580086587,0.5783964831484196,0.2731316725978649,0.23872073101085126,6
group_134,0.15503875968992242,0.16085271317829447,0.036144578313252754,0.08256880733944898,0.013761467889908148,0.013761467889908148,1
group_1342,0.15503875968992242,0.16085271317829447,0.036144578313252754,0.08256880733944898,0.013761467889908148,0.013761467889908148,2
group_1343,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,1
group_1348,0.15997181113460177,0.16710711768851294,0.042698998418555456,0.09749781149693575,0.016988255033556974,0.014743426091396365,11
group_1358,0.3953488372093023,0.38517441860465124,-0.026415094339622396,-0.08974358974358888,-0.03365384615384585,NA,4
group_1359,0.27286821705426356,0.3697674418604652,0.26205450733752633,0.5711239719768507,0.2665245202558637,0.22861518267337594,5
group_1362,0.15503875968992242,0.16085271317829447,0.036144578313252754,0.08256880733944898,0.013761467889908148,0.013761467889908148,1
group_1368,0.21705426356589144,0.27519379844961234,0.21126760563380273,0.4455445544554454,0.14851485148514842,0.026340110905729932,2
group_1370,0.22286821705426355,0.2676841085271318,0.1674208144796382,0.36907730673316735,0.11533665835411484,0.03839634670440086,4
group_1373,0.36434108527131776,0.3488372093023254,-0.0444444444444447,-0.14634146341463505,-0.04878048780487831,NA,19
group_1374,0.165891472868217,0.1746124031007751,0.049944506104328316,0.11405880364988126,0.020910780669144886,0.016124078624078504,5
group_1377,0.24806201550387597,0.3323643410852713,0.2536443148688046,0.5381443298969072,0.2242268041237113,0.048510638297872,4
group_1379,0.24031007751937983,0.3076550387596899,0.21889763779527563,0.47278911564625853,0.17729591836734696,0.0454487795154302,4
group_1381,0.15503875968992242,0.16085271317829447,0.036144578313252754,0.08256880733944898,0.013761467889908148,0.013761467889908148,1
group_1382,0.21705426356589144,0.27519379844961234,0.21126760563380273,0.4455445544554454,0.14851485148514842,0.026340110905729932,2
group_1388,0.15503875968992242,0.16085271317829447,0.036144578313252754,0.08256880733944898,0.013761467889908148,0.013761467889908148,1
group_139,0.18146582100070466,0.18732381959126135,0.03127204326357846,0.07409283127801225,0.014313387860525084,NA,22
group_1397,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,1
group_1398,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,2
group_1400,0.16085271317829453,0.17938468992248052,0.10330857528696805,0.22316761881609293,0.04416859122401835,0.014654748375934888,16
group_1401,0.18217054263565888,0.19525193798449608,0.06699751861042183,0.15355450236966825,0.03199052132701421,0.02171664943123048,2
group_141,0.2635658914728682,0.3249647639182523,0.18894009216589874,0.4315789473684213,0.1667464114832537,NA,11
group_1410,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,2
group_1415,0.2255444813584348,0.23181985972683639,0.027070063694267357,0.06806482364156301,0.016205910390848326,NA,21
group_1417,0.24806201550387597,0.2906976744186048,0.14666666666666706,0.3402061855670111,0.11340206185567045,0.11340206185567045,4
group_1423,0.36434108527131776,0.3488372093023254,-0.0444444444444447,-0.14634146341463505,-0.04878048780487831,NA,9
group_1424,0.4573643410852713,0.4370155038759691,-0.046563192904656006,-0.17999999999999872,-0.07499999999999951,NA,2
group_1426,0.15503875968992242,0.16085271317829447,0.036144578313252754,0.08256880733944898,0.013761467889908148,0.013761467889908148,1
group_1428,0.2558139534883721,0.3362403100775194,0.2391930835734871,0.5187500000000002,0.21614583333333343,0.11558516801854003,3
group_1438,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,1
group_1448,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,6
group_1456,0.20930232558139533,0.22965116279069767,0.0886075949367089,0.20588235294117654,0.051470588235294136,0.05147058823529414,7
group_1457,0.15503875968992242,0.16085271317829447,0.036144578313252754,0.08256880733944898,0.013761467889908148,0.013761467889908148,1
group_1459,0.2219873150105708,0.3950845665961945,0.4381270903010034,0.7831521739130434,0.44497282608695654,0.19963548815113222,11
group_1460,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,2
group_1461,0.2558139534883721,0.29457364341085274,0.1315789473684211,0.31250000000000006,0.1041666666666667,0.05386069114470846,9
group_1465,0.2527131782945736,0.3180232558139535,0.20536258379037187,0.4559805159660836,0.17479253112033208,0.1147019161413744,5
group_1473,0.15503875968992242,0.16085271317829447,0.036144578313252754,0.08256880733944898,0.013761467889908148,0.013761467889908148,1
group_1476,0.20930232558139533,0.22965116279069767,0.0886075949367089,0.20588235294117654,0.051470588235294136,0.05147058823529414,16
group_1477,0.178999295278365,0.1841966173361521,0.028216164514586004,0.06684978540772459,0.012660944206008433,NA,11
group_1483,0.23772609819121446,0.31330749354005166,0.24123711340206186,0.5099273607748185,0.1983050847457627,0.03788214443952122,3
group_1486,0.4573643410852713,0.5203488372093023,0.12104283054003716,0.397959183673469,0.2321428571428569,0.2321428571428569,1
group_149,0.20930232558139533,0.22965116279069767,0.0886075949367089,0.20588235294117654,0.051470588235294136,0.05147058823529414,1
group_1496,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,1
group_150,0.20930232558139533,0.22965116279069767,0.0886075949367089,0.20588235294117654,0.051470588235294136,0.05147058823529414,17
group_1509,0.24806201550387597,0.2906976744186048,0.14666666666666706,0.3402061855670111,0.11340206185567045,0.11340206185567045,1
group_1517,0.4573643410852713,0.4370155038759691,-0.046563192904656006,-0.17999999999999872,-0.07499999999999951,NA,1
group_1519,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,1
group_152,0.29069767441860467,0.3849321705426357,0.2448080553807426,0.5545260156806843,0.26571038251366125,0.12492172824045099,12
group_1522,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,1
group_153,0.266625866993064,0.36576907384740914,0.27105409927495816,0.5815624425958484,0.27037552155771893,0.08244385907228938,38
group_1531,0.20930232558139533,0.22965116279069767,0.0886075949367089,0.20588235294117654,0.051470588235294136,0.05147058823529414,1
group_1539,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,1
group_1540,0.15503875968992242,0.16085271317829447,0.036144578313252754,0.08256880733944898,0.013761467889908148,0.013761467889908148,1
group_1541,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,1
group_1544,0.19638242894056843,0.23708010335917307,0.17166212534059946,0.3646302250803859,0.10128617363344049,0.02018890200708367,3
group_155,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,3
group_1550,0.20930232558139533,0.22965116279069767,0.0886075949367089,0.20588235294117654,0.051470588235294136,0.05147058823529414,4
group_1551,0.26356589147286824,0.3401162790697675,0.22507122507122512,0.4989473684210527,0.20789473684210533,0.1655445544554459,2
group_1553,0.26356589147286824,0.3401162790697675,0.22507122507122512,0.4989473684210527,0.20789473684210533,0.1655445544554459,2
group_1559,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,2
group_1562,0.22923588039867107,0.3408084163898117,0.32737611697806657,0.6399727767695098,0.2895114942528735,0.084481007417962,7
group_1564,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,1
group_1565,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,1
group_1569,0.1797040169133192,0.19212473572938682,0.06464924346629976,0.1480526918671246,0.03028350515463911,0.020632368703108122,11
group_1570,0.2713178294573643,0.33565891472868226,0.19168591224018502,0.4414893617021282,0.17659574468085135,0.13377822127978084,5
group_1576,0.2622739018087855,0.3464147286821706,0.24289044289044306,0.5298005762386309,0.22810858143607726,0.14528061435593598,6
group_1580,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,4
group_1586,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,2
group_1591,0.24289405684754517,0.4131136950904392,0.4120406567630962,0.7708434909800097,0.44965870307167227,0.1317126830146927,3
group_1592,0.1912144702842377,0.20671834625322993,0.07500000000000001,0.17252396166134187,0.038338658146964855,0.026900085397096363,3
group_1595,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,1
group_1600,0.42829457364341084,0.4537306201550388,0.05605979711692482,0.18570375829034666,0.08898305084745778,NA,4
group_1601,0.4573643410852713,0.4370155038759691,-0.046563192904656006,-0.17999999999999872,-0.07499999999999951,NA,2
group_1602,0.36692506459948315,0.36401808785529716,-0.00798580301685878,-0.025431711145996412,-0.009183673469387595,NA,3
group_1603,0.2441860465116279,0.30959302325581395,0.21126760563380284,0.46153846153846156,0.1730769230769231,0.08813783962889335,2
group_1625,0.15503875968992242,0.16085271317829447,0.036144578313252754,0.08256880733944898,0.013761467889908148,0.013761467889908148,1
group_1626,0.15503875968992242,0.16085271317829447,0.036144578313252754,0.08256880733944898,0.013761467889908148,0.013761467889908148,1
group_1629,0.19689922480620148,0.19844961240310066,0.0078124999999997944,0.019305019305018798,0.003861003861003757,NA,5
group_1630,0.3436692506459948,0.477390180878553,0.28010825439783504,0.6667859699355765,0.40748031496063014,NA,3
group_1632,0.24806201550387597,0.3323643410852713,0.2536443148688046,0.5381443298969072,0.2242268041237113,0.048510638297872014,4
group_1641,0.2713178294573643,0.3648255813953489,0.256308100929615,0.5599613152804644,0.25664893617021295,0.2149652867060945,4
group_1645,0.40065279477764176,0.413045695634435,0.030003704161007734,0.09720477497140274,0.04135466303607925,NA,19
group_1646,0.22868217054263565,0.26017441860465124,0.12104283054003753,0.2799712849964112,0.08165829145728665,0.07080459770114951,2
group_1648,0.15503875968992242,0.16085271317829447,0.036144578313252754,0.08256880733944898,0.013761467889908148,0.013761467889908148,1
group_1650,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,1
group_1651,0.15503875968992242,0.16085271317829447,0.036144578313252754,0.08256880733944898,0.013761467889908148,0.013761467889908148,1
group_1659,0.31201550387596894,0.3018410852713177,-0.03370786516853958,-0.10140845070422613,-0.029577464788732605,NA,4
group_1660,0.23911747167561118,0.2573792486583184,0.07095279467130038,0.17414522125829274,0.04800156739811915,NA,13
group_1661,0.3617571059431524,0.443031330749354,0.18345028706825858,0.4857495240904097,0.254681174089069,0.05467315689457996,12
group_1662,0.4108527131782945,0.5179263565891472,0.20673526660430305,0.5815789473684209,0.363486842105263,0.31199999999999983,2
group_1666,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,1
group_1667,0.5271317829457364,0.5135658914728682,-0.026415094339622473,-0.11475409836065496,-0.057377049180327495,NA,1
group_1668,0.26356589147286824,0.3401162790697675,0.22507122507122512,0.4989473684210527,0.20789473684210533,0.1655445544554459,2
group_167,0.20413436692506456,0.2270671834625323,0.10099573257468009,0.23051948051948085,0.05762987012987021,0.029728454377761414,3
group_1671,0.38501291989664077,0.37306201550387585,-0.0320346320346322,-0.10762766645119644,-0.03886554621848758,NA,6
group_1674,0.20930232558139533,0.22965116279069767,0.0886075949367089,0.20588235294117654,0.051470588235294136,0.05147058823529414,1
group_1696,0.4077519379844961,0.3955426356589148,-0.030867221950024296,-0.10755747780559907,-0.04123036649214633,NA,5
group_1697,0.22945736434108524,0.29806201550387595,0.23016905071521462,0.4856411194439364,0.1780684104627767,0.03223252657769712,5
group_1699,0.22739018087855295,0.2803617571059432,0.1889400921658988,0.4113712374581943,0.13712374581939815,0.035399062799932025,3
group_1701,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,2
group_1705,0.20232558139534879,0.205329457364341,0.014629542236904016,0.03615160349854182,0.007531584062196209,NA,10
group_1706,0.15503875968992242,0.16085271317829447,0.036144578313252754,0.08256880733944898,0.013761467889908148,0.013761467889908148,1
group_1717,0.15503875968992242,0.16085271317829447,0.036144578313252754,0.08256880733944898,0.013761467889908148,0.013761467889908148,1
group_1718,0.20930232558139533,0.22965116279069767,0.0886075949367089,0.20588235294117654,0.051470588235294136,0.05147058823529414,1
group_1719,0.21705426356589144,0.27519379844961234,0.21126760563380273,0.4455445544554454,0.14851485148514842,0.026340110905729932,2
group_172,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,1
group_1729,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,2
group_1737,0.21705426356589144,0.27519379844961234,0.21126760563380273,0.4455445544554454,0.14851485148514842,0.026340110905729932,2
group_174,0.3155494756041951,0.4396374829001367,0.2822507454946195,0.6432059786229469,0.362591605596269,NA,34
group_1749,0.15503875968992242,0.16085271317829447,0.036144578313252754,0.08256880733944898,0.013761467889908148,0.013761467889908148,1
group_1753,0.2691029900332226,0.36669435215946844,0.2661381653454134,0.5751748251748252,0.2670454545454546,0.17945258288357754,7
group_1757,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,3
group_1771,0.22093023255813948,0.225048449612403,0.018299246501614432,0.04613297150610532,0.010572139303482463,NA,4
group_1779,0.2233967582804792,0.24048625792811837,0.07106227106227103,0.17086580548734911,0.04401088929219598,NA,11
group_1783,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,1
group_1784,0.15503875968992242,0.16085271317829447,0.036144578313252754,0.08256880733944898,0.013761467889908148,0.013761467889908148,1
group_179,0.2114930906639703,0.2189711830131445,0.03415103415103398,0.08376148749732806,0.01896772814703986,NA,46
group_1792,0.2337507453786523,0.2418753726893261,0.03359013867488431,0.08482490272373508,0.02120622568093376,NA,13
group_1793,0.15503875968992242,0.16085271317829447,0.036144578313252754,0.08256880733944898,0.013761467889908148,0.013761467889908148,3
group_1797,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,2
group_180,0.1757105943152454,0.18229974160206708,0.03614457831325282,0.08463949843260145,0.015987460815046928,NA,30
group_1803,0.21576227390180877,0.23982558139534885,0.10033670033670043,0.23255007370155226,0.06136738056013186,0.05662458634636602,6
group_1804,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,2
group_1806,0.2713178294573643,0.3648255813953489,0.256308100929615,0.5599613152804644,0.25664893617021295,0.2149652867060945,4
group_1807,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,1
group_1814,0.4728682170542635,0.4656007751937985,-0.015608740894900932,-0.060160427807485796,-0.02757352941176433,NA,2
group_1825,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,1
group_1827,0.21447028423772607,0.26001291989664077,0.1751552795031055,0.3794856459330142,0.11595394736842098,0.031460260723296704,3
group_1828,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,2
group_1835,0.15503875968992242,0.16085271317829447,0.036144578313252754,0.08256880733944898,0.013761467889908148,0.013761467889908148,8
group_1836,0.15503875968992242,0.16085271317829447,0.036144578313252754,0.08256880733944898,0.013761467889908148,0.013761467889908148,9
group_1839,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,1
group_184,0.42576028622540246,0.4901237328562909,0.13132081210554322,0.4042821385482504,0.2241692627206644,0.13525450858391005,26
group_1843,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,2
group_1847,0.48062015503875966,0.4798934108527132,-0.0015143866733971611,-0.00584036340038892,-0.0027985074626863584,NA,4
group_1848,0.4883720930232558,0.4941860465116279,0.011764705882352962,0.04545454545454553,0.022727272727272766,0.022727272727272766,1
group_1849,0.2441860465116279,0.30959302325581395,0.21126760563380284,0.46153846153846156,0.1730769230769231,0.08813783962889335,2
group_1851,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,1
group_1871,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,1
group_1872,0.2883720930232558,0.29418604651162783,0.019762845849802223,0.05446623093681877,0.016339869281045624,0.016339869281045666,5
group_1874,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,2
group_1875,0.15503875968992242,0.16085271317829447,0.036144578313252754,0.08256880733944898,0.013761467889908148,0.013761467889908148,1
group_1890,0.15503875968992242,0.16085271317829447,0.036144578313252754,0.08256880733944898,0.013761467889908148,0.013761467889908148,1
group_1905,0.25968992248062006,0.25484496124031,-0.019011406844106505,-0.05235602094240849,-0.013089005235602115,NA,6
group_1906,0.23788759689922476,0.246547965116279,0.035126504544337904,0.08905380333951739,0.02272727272727266,NA,16
group_1907,0.20930232558139533,0.4796511627906977,0.5636363636363637,0.911764705882353,0.6838235294117647,0.6838235294117647,1
group_1917,0.4108527131782945,0.47625968992248063,0.13733468972533075,0.4099190283400813,0.2220394736842107,NA,2
group_1919,0.15503875968992242,0.16085271317829447,0.036144578313252754,0.08256880733944898,0.013761467889908148,0.013761467889908148,1
group_1929,0.21705426356589144,0.27519379844961234,0.21126760563380273,0.4455445544554454,0.14851485148514842,0.026340110905729932,2
group_1931,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,2
group_1933,0.16338700059630287,0.17143709004174112,0.04695652173913028,0.10721922411159725,0.019244476122594365,0.015509601181683782,13
group_1934,0.4573643410852713,0.5203488372093023,0.12104283054003716,0.397959183673469,0.2321428571428569,0.2321428571428569,1
group_1947,0.24289405684754517,0.3020025839793281,0.19572192513368986,0.43239695458125493,0.15614334470989757,0.0318478768082126,3
group_195,0.20930232558139533,0.22965116279069767,0.0886075949367089,0.20588235294117654,0.051470588235294136,0.05147058823529414,23
group_1950,0.18217054263565888,0.3202519379844961,0.4311649016641453,0.7367514002585094,0.3376777251184834,0.026979982593559413,2
group_1957,0.20930232558139533,0.22965116279069767,0.0886075949367089,0.20588235294117654,0.051470588235294136,0.05147058823529414,2
group_1958,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,1
group_1970,0.4387596899224806,0.4527131782945737,0.03082191780821933,0.10655090765588053,0.049723756906077596,NA,5
